creation_time,post_owner.id,post_owner.name,post_owner.username,id,media_id,tags,creation_time_tw
2025-01-05 14:34:07+00:00,1642009593025664,YING 林岱縈,daiying0,1950726302145091,1950726302145091,"{'0': '2122637058173511', '1': '1109184010871757'}",2025-01-05 22:34:07+08:00
2025-01-07 05:51:45+00:00,1642009593025664,YING 林岱縈,daiying0,927460339793293,927460339793293,{'0': 'non_public_876078035199004'},2025-01-07 13:51:45+08:00
2025-02-20 10:51:15+00:00,1642009593025664,YING 林岱縈,daiying0,1395656118281330,1395656118281330,"{'0': '1249907037098951', '1': 'non_public_785033460624458'}",2025-02-20 18:51:15+08:00
2025-03-21 12:50:48+00:00,1642009593025664,YING 林岱縈,daiying0,1426811839456742,1426811839456742,{'0': '802275298656293'},2025-03-21 20:50:48+08:00
2025-04-01 10:56:22+00:00,1642009593025664,YING 林岱縈,daiying0,918934663841423,918934663841423,{'0': '403712299031750'},2025-04-01 18:56:22+08:00
2025-04-02 05:07:14+00:00,1642009593025664,YING 林岱縈,daiying0,1920428218863465,1920428218863465,{'0': 'non_public_1543073303583774'},2025-04-02 13:07:14+08:00
2025-04-05 16:08:28+00:00,1642009593025664,YING 林岱縈,daiying0,1383531353013406,1383531353013406,{'0': 'non_public_1123713032181226'},2025-04-06 00:08:28+08:00
2025-04-14 04:18:51+00:00,1642009593025664,YING 林岱縈,daiying0,4516602028591675,4516602028591675,"{'0': '1249907037098951', '1': '1225058682477895'}",2025-04-14 12:18:51+08:00
2025-04-17 12:52:58+00:00,1642009593025664,YING 林岱縈,daiying0,850179591348277,850179591348277,"{'0': '2127607331346805', '1': '575113454926953', '2': '9508258815941031'}",2025-04-17 20:52:58+08:00
2025-04-20 09:01:24+00:00,1642009593025664,YING 林岱縈,daiying0,950856367376128,950856367376128,"{'0': '982003773974006', '1': '556043587058740', '2': '1449451395923116', '3': 'non_public_3605577682923029', '4': '1719102598871624'}",2025-04-20 17:01:24+08:00
2025-04-21 15:12:21+00:00,1642009593025664,YING 林岱縈,daiying0,796383146049565,796383146049565,{'0': '2127607331346805'},2025-04-21 23:12:21+08:00
2025-04-22 02:46:00+00:00,1642009593025664,YING 林岱縈,daiying0,4314564432088620,4314564432088620,{'0': '899952929182976'},2025-04-22 10:46:00+08:00
2025-05-03 08:10:35+00:00,1642009593025664,YING 林岱縈,daiying0,751813181318278,751813181318278,{'0': '1249907037098951'},2025-05-03 16:10:35+08:00
2025-05-25 09:05:48+00:00,1642009593025664,YING 林岱縈,daiying0,881605664477800,881605664477800,"{'0': '893540490048256', '1': '1997476541120359'}",2025-05-25 17:05:48+08:00
